"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"10/12/2016","Target","ACH Withdrawal TARGET CARD SRVC","61.70","debit","Credit Card Payment","DP ONLINE SAVINGS","",""
"10/11/2016","Porches concert","VENMO DES:PAYMENT ID:XXXXX6834 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 WEB","12.00","debit","Entertainment","BofA Core Checking","",""
"10/11/2016","Porches concert","VENMO DES:PAYMENT ID:XXXXX9472 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 WEB","3.50","debit","Entertainment","BofA Core Checking","",""
"10/11/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","17.73","debit","Groceries","Target Credit Card","",""
"10/10/2016","Shamrock Bar Grill","SHAMROCK BAR AND GRILL","5.50","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"10/10/2016","Plan B","PLAN B","17.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/09/2016","Charter Communications","CHARTER COMM","42.19","debit","Internet","CHASE FREEDOM UNLIMITED","",""
"10/09/2016","Plan B","PLAN B","4.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/09/2016","iTunes","APL* ITUNES.COM/BILL","0.99","debit","Electronics & Software","CHASE FREEDOM UNLIMITED","",""
"10/09/2016","PDQ","PDQ 131","33.05","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"10/08/2016","E Target Com","E-PAYMENT, TARGET.COM C_PAYMENTS","61.70","credit","Credit Card Payment","Target Credit Card","",""
"10/07/2016","Boots","TRADEINN","147.79","debit","Clothing","CHASE FREEDOM UNLIMITED","",""
"10/07/2016","Home Depot","THE HOME DEPOT #4909","1.55","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"10/07/2016","Robin Room","SQ *THE ROBIN ROOM","24.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/07/2016","Transfer to discover","DISCOVER BANK DES:NET/MOBILE ID:XXXXX86502 INDN:JEFFREY PICCIRILLO...","1500.00","debit","Transfer","BofA Core Checking","",""
"10/06/2016","Deposit Bank America","ACH Deposit From BANK OF AMERICA, NA","1500.00","credit","Transfer","DP ONLINE SAVINGS","",""
"10/06/2016","Deposited Item Returned","DEPOSITED ITEM RETURNED       Stop Payment   099014645","650.00","debit","Hide from Budgets & Trends","CHASE COLLEGE","",""
"10/06/2016","Cash enters chase","DEPOSIT  ID NUMBER 746322","700.00","credit","Income","CHASE COLLEGE","",""
"10/06/2016","Bounce check fee","DEPOSIT ITEM RETURNED FEE: 01 Stop Payment   099014645","12.00","debit","Fees & Charges","CHASE COLLEGE","",""
"10/06/2016","Lands in discover","ACH Deposit From JPMorgan Chase","650.00","credit","Hide from Budgets & Trends","DP ONLINE SAVINGS","",""
"10/05/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","38.11","debit","Groceries","Target Credit Card","",""
"10/05/2016","Leaves bank of america","CHASE DES:EPAY MOBIL ID:XXXXX67017 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","893.01","debit","Credit Card Payment","BofA Core Checking","",""
"10/04/2016","Lands in credit card","Payment Thank You-Mobile","893.01","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"10/04/2016","Leaves chase","Online Transfer 5706900178 to Discover Online Savings ########50","650.00","debit","Hide from Budgets & Trends","CHASE COLLEGE","",""
"10/03/2016","Venmo","VENMO DES:PAYMENT ID:XXXXX9147 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 WEB","5.50","debit","Entertainment","BofA Core Checking","",""
"10/03/2016","Check 623","Check 623","1119.80","debit","Mortgage & Rent","BofA Core Checking","",""
"10/03/2016","Epic Systems Cor","Epic Systems Cor DES:Payroll ID:XXXXX0990 INDN:Piccirillo Jeffrey...","3385.45","credit","Income","BofA Core Checking","",""
"10/03/2016","Transfer to chase debit","JPMorgan Chase DES:Ext Trnsfr ID:XXXXX91052 INDN:JEFFREY PICCIRILLO...","50.00","debit","Hide from Budgets & Trends","BofA Core Checking","",""
"10/03/2016","Sprint PCS","SPRINT *WIRELESS","67.17","debit","Mobile Phone","CHASE FREEDOM UNLIMITED","",""
"10/03/2016","Cora","NATIONAL MS TXH","15.00","debit","Charity","CHASE FREEDOM UNLIMITED","",""
"10/03/2016","Computer sale check enters","ATM CHECK DEPOSIT 10/03 602 N HIGH POINT RD MADISON WI","650.00","credit","Hide from Budgets & Trends","CHASE COLLEGE","",""
"10/03/2016","Received on chase debit","Online Transfer 5694291052 fromBank of America 1238 ########123","50.00","credit","Hide from Budgets & Trends","CHASE COLLEGE","",""
"10/02/2016","Hopcat","HOPCAT - MADISON","12.50","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/02/2016","Plan B","PLAN B","7.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/02/2016","Target","TARGET        00021063","9.48","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"10/02/2016","High Noon Saloon","HIGH NOON SALOON","4.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"10/01/2016","Target","CENTRAL CHECKOUT FITCHBURG WI C_MISCELLANEOUS","23.59","debit","Groceries","Target Credit Card","",""
"9/30/2016","Interest Paid","Interest Paid","3.43","credit","Interest Income","DP ONLINE SAVINGS","",""
"9/30/2016","Porches concert","VENMO DES:PAYMENT ID:XXXXX0613 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 WEB","15.00","debit","Entertainment","BofA Core Checking","",""
"9/29/2016","Bmo Harris Bank","BMO HARRIS BAN 09/29 #000004674 WITHDRWL BMO HARRIS BANK N VERONA WI","5.00","debit","Electronics & Software","BofA Core Checking","",""
"9/29/2016","Bmo Harris Bank","BMO HARRIS BAN 09/29 #000004674 WITHDRWL BMO HARRIS BANK N VERONA WI FEE","2.50","debit","Electronics & Software","BofA Core Checking","",""
"9/29/2016","Bmo Harris Bank","BMO HARRIS BAN 09/29 #000004676 WITHDRWL BMO HARRIS BANK N VERONA WI FEE","2.50","debit","Electronics & Software","BofA Core Checking","",""
"9/29/2016","Preferred Rewards ATM","Preferred Rewards-ATM Wthdrwl Fee Waiver of $2.50","0.00","credit","Transfer","BofA Core Checking","",""
"9/29/2016","Bmo Harris Bank","BMO HARRIS BAN 09/29 #000004675 WITHDRWL BMO HARRIS BANK N VERONA WI","5.00","debit","Electronics & Software","BofA Core Checking","",""
"9/29/2016","Bmo Harris Bank","BMO HARRIS BAN 09/29 #000004676 WITHDRWL BMO HARRIS BANK N VERONA WI","60.00","debit","Electronics & Software","BofA Core Checking","",""
"9/29/2016","Target","TARGET        00021063","17.20","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/28/2016","Receive couch and fig BoA","JPMorgan Chase DES:Ext Trnsfr ID:XXXXX22260 INDN:JEFFREY PICCIRILLO...","150.00","credit","Transfer","BofA Core Checking","",""
"9/27/2016","Chase Des Rwrd","CHASE DES:RWRD RDM ID:B25777582 INDN:PICCIRILLO JEFFREY CO ID:XXXXX40001 PPD","562.31","credit","Income","BofA Core Checking","",""
"9/26/2016","Boot Would Luv a pic","boot credit would luv a pic","73.00","credit","Income","BofA Core Checking","",""
"9/26/2016","PDQ","CHECKCARD 0923 PDQ 131 FITCHBURG WI 24692166270000693528171","28.10","debit","Gas & Fuel","BofA Core Checking","",""
"9/26/2016","Moving figure and couch to boa","Online Transfer 5685022260 to Bank of America 1238 ########1238","150.00","debit","Transfer","CHASE COLLEGE","",""
"9/26/2016","Extra couch sale + extra money","ATM CASH DEPOSIT 09/24 602 N HIGH POINT RD MADISON WI","100.00","credit","Income","CHASE COLLEGE","",""
"9/26/2016","Dad figure work","ATM CHECK DEPOSIT 09/24 602 N HIGH POINT RD MADISON WI","100.00","credit","Income","CHASE COLLEGE","",""
"9/26/2016","iTunes","APL* ITUNES.COM/BILL","2.99","credit","Music","CHASE FREEDOM UNLIMITED","",""
"9/25/2016","iTunes","APL* ITUNES.COM/BILL","6.97","debit","Electronics & Software","CHASE FREEDOM UNLIMITED","",""
"9/23/2016","Madisongas Elect Des","MADISONGAS&ELECT DES:UTILITYPMT ID:4909279 INDN:JEFFREY F PICCIRILLO...","42.29","debit","Utilities","BofA Core Checking","",""
"9/23/2016","Epic Casseopeia","SQ *EPIC - CASSEOPEIA","3.00","debit","Food & Dining","CHASE FREEDOM UNLIMITED","",""
"9/23/2016","Epic Casseopeia","SQ *EPIC - CASSEOPEIA","8.00","debit","Food & Dining","CHASE FREEDOM UNLIMITED","",""
"9/23/2016","Wal-Mart","WAL-MART #3857","78.45","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/23/2016","Target","TARGET        00021063","8.98","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/22/2016","iTunes","APL* ITUNES.COM/BILL","1.99","debit","Electronics & Software","CHASE FREEDOM UNLIMITED","",""
"9/22/2016","Milio Sandwiches","SQ *MILIO'S SANDWICHES","6.00","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"9/21/2016","Potbelly Sandwich Works","POTBELLY #107","6.00","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"9/20/2016","Mobil","CHASE DES:EPAY MOBIL ID:XXXXX18918 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","1000.00","debit","Credit Card Payment","BofA Core Checking","",""
"9/19/2016","Target","TARGET        00021063","38.26","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/19/2016","Transfer from BofA Core Checking","Payment Thank You-Mobile","1000.00","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"9/19/2016","Hopcat","HOPCAT - MADISON","13.90","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"9/19/2016","Transfer to CREDIT CARD","CHASE DES:EPAY MOBIL ID:XXXXX87242 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","1000.00","debit","Credit Card Payment","BofA Core Checking","",""
"9/18/2016","Hopcat","HOPCAT - MADISON","9.97","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"9/18/2016","Copps","COPPS FOOD CTR00081828","12.57","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/18/2016","Epic King Cross","SQ *EPIC - KING'S CROSS","6.00","debit","Food & Dining","CHASE FREEDOM UNLIMITED","",""
"9/18/2016","Ians Pizza","IANS PIZZA ON STATE","4.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"9/16/2016","Milio Sandwiches","SQ *MILIO'S SANDWICHES","7.50","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"9/16/2016","Thank You Mobile","Payment Thank You-Mobile","1000.00","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"9/15/2016","Epic Casseopeia","SQ *EPIC - CASSEOPEIA","7.00","debit","Food & Dining","CHASE FREEDOM UNLIMITED","",""
"9/15/2016","Subway","SUBWAY        00125013","5.96","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"9/15/2016","Amazon","Amazon.com","16.08","debit","Gym","CHASE FREEDOM UNLIMITED","",""
"9/15/2016","Target","TARGET        00021063","22.81","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/13/2016","DMV","DMV MADISON WEST MA01","34.58","debit","Auto Payment","CHASE FREEDOM UNLIMITED","",""
"9/13/2016","Discover Bank Des","DISCOVER BANK DES:PREARRANGE ID:XXXXX86502 INDN:JEFFREY PICCIRILLO...","2000.00","credit","Hide from Budgets & Trends","BofA Core Checking","",""
"9/12/2016","Amazon","AMAZON MKTPLACE PMTS","19.98","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"9/12/2016","Genna Cocktail Loung","GENNA'S COCKTAIL LOUNG","12.50","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"9/12/2016","Hy-Vee","HY VEE 1184","39.80","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/12/2016","Target","TARGET        00021063","7.18","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/12/2016","Bank Of America","ACH Withdrawal BANK OF AMERICA, NA","2000.00","debit","Hide from Budgets & Trends","DP ONLINE SAVINGS","",""
"9/11/2016","Nitty Gritty","THE NITTY GRITTY","13.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"9/11/2016","Advance Auto Parts","ADVANCE AUTO PARTS #7401","4.74","debit","Service & Parts","CHASE FREEDOM UNLIMITED","",""
"9/11/2016","Great Dane Pub","THE GREAT DANE PUB AND BR","15.50","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"9/11/2016","BP","BP#64610737-ELEVEN #3585","26.44","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"9/11/2016","Ians Pizza","SQ *IAN'S PIZZA","4.00","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"9/09/2016","Wal-Mart","WM SUPERCENTER #3857","16.84","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"9/09/2016","Hy-Vee","HY VEE 1184","11.68","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/09/2016","Woodman's Food","WOODMAN'S FOOD 09/09 #000813041 PURCHASE WOODMAN'S FOOD MADISON WI","5.64","debit","Groceries","BofA Core Checking","",""
"9/09/2016","Woodman's Food","WOODMAN'S FOOD 09/09 #000809633 PURCHASE WOODMAN'S FOOD MADISON WI","10.54","debit","Alcohol & Bars","BofA Core Checking","",""
"9/08/2016","iTunes","APL* ITUNES.COM/BILL","0.58","debit","Music","CHASE FREEDOM UNLIMITED","",""
"9/08/2016","Walgreens","WALGREENS #1159","11.59","debit","Pharmacy","CHASE FREEDOM UNLIMITED","",""
"9/08/2016","The Rigby Pub & Grill","THE RIGBY PUB AND GRILL","7.50","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"9/07/2016","Colectivo Coffee Roast","COLECTIVO COFFEE ROAST","3.17","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"9/06/2016","Wal-Mart","WAL-MART #3857","34.17","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"9/05/2016","Qdoba Mexican Grill","QDOBA MEXICAN GRILL #06","8.33","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"9/05/2016","Wikibuy Seller","WIKIBUY SELLER","13.99","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"9/04/2016","Target","TARGET        00021063","4.49","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/04/2016","DMV","DMV MADISON EAST ME01","152.04","debit","Auto Payment","CHASE FREEDOM UNLIMITED","",""
"9/04/2016","Hy-Vee","HY VEE 1184","3.99","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/02/2016","Wayfair","WAYFAIR*Wayfair","1736.88","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"9/02/2016","Ett Elanrent","ETT*ElanRENT","1123.80","debit","Mortgage & Rent","CHASE FREEDOM UNLIMITED","",""
"9/02/2016","ATM Withdrawal","ATM WITHDRAWAL003441  09/022931 S FI","40.00","debit","Hide from Budgets & Trends","CHASE COLLEGE","",""
"9/02/2016","Check 543","Check 543","1079.00","debit","Mortgage & Rent","BofA Core Checking","",""
"9/02/2016","Stop N Go","STOP N GO 285 09/02 #000065919 PURCHASE STOP N GO 285 MADISON WI","33.47","debit","Gas & Fuel","BofA Core Checking","",""
"9/02/2016","Atwood Barber","Atwood Barber","20.00","debit","Hair","Cash","",""
"9/01/2016","Wal-Mart","WAL-MART #3857","3.17","credit","Shopping","CHASE FREEDOM UNLIMITED","",""
"9/01/2016","Sprint PCS","SPRINT *WIRELESS","67.17","debit","Mobile Phone","CHASE FREEDOM UNLIMITED","",""
"9/01/2016","Hy-Vee","HY VEE 1184","19.42","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"9/01/2016","Mobil","CHASE DES:EPAY MOBIL ID:XXXXX76993 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","962.56","debit","Credit Card Payment","BofA Core Checking","",""
"8/31/2016","True Coffee Roasters","TRUE COFFEE ROASTERS","2.00","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"8/31/2016","Target","TARGET        00021063","7.64","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/31/2016","Home Depot","THE HOME DEPOT #4909","101.12","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/31/2016","Charter Communications","CHARTER COMM","79.10","debit","Internet","CHASE FREEDOM UNLIMITED","",""
"8/31/2016","Amazon","AMAZON MKTPLACE PMTS","43.96","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/31/2016","Transfer from BofA Core Checking","Payment Thank You-Mobile","962.56","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"8/31/2016","Interest Paid","Interest Paid","4.71","credit","Interest Income","DP ONLINE SAVINGS","",""
"8/30/2016","Graze","L'ETOILE AND GRAZE","20.94","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"8/30/2016","Il Tollway Miss","IL TOLLWAY-MISS TOLL PYMT","1.90","debit","Service Fee","CHASE FREEDOM UNLIMITED","",""
"8/30/2016","Home Depot","THE HOME DEPOT #4909","4.45","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/30/2016","Target","TARGET        00021063","32.14","credit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/30/2016","Colectivo Coffee Madis","COLECTIVO COFFEE-MADIS","5.44","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"8/30/2016","Wal-Mart","WM SUPERCENTER #3857","1.96","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/29/2016","Check 621","Check 621","460.00","debit","Mortgage & Rent","BofA Core Checking","",""
"8/29/2016","Colectivo Coffee Roast","COLECTIVO COFFEE ROAST","5.86","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"8/29/2016","Target","TARGET        00021063","90.36","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/29/2016","Hy-Vee","HY VEE 1184","65.63","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Casey's","CASEYS GEN STORE 3372","3.92","debit","Fast Food","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Casey's","CASEYS GEN STORE 3372","29.99","debit","Gas & Fuel","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Hy-Vee","HY VEE 1184","24.82","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Target","TARGET        00021063","58.50","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Ians Pizza","IANS PIZZA ON STATE","12.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Wal-Mart","WAL-MART #1138","162.08","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Wal-Mart","WAL-MART #1138","59.21","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/28/2016","Panera Bread","PANERA BREAD #601565","15.12","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Venmo","VENMO-2 DES:PAYMENT ID:XXXXX4153 INDN:JEFFREY PICCIRILLO CO ID:XXXXX81992 WEB","5.00","debit","Transfer","BofA Core Checking","",""
"8/26/2016","Amazon","AMAZON MKTPLACE PMTS","29.69","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Blueprint","SQ *BLUEPRINT COFFEE","19.15","debit","Coffee Shops","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Bed Bath & Beyond","BED BATH & BEYOND #147","21.85","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Bed Bath & Beyond","BED BATH & BEYOND #651","54.85","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Amazon","AMAZON MKTPLACE PMTS","19.98","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Bed Bath & Beyond","BED BATH & BEYOND #147","30.61","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Amazon","AMAZON MKTPLACE PMTS","36.47","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Amazon","Amazon.com","22.88","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Amazon","AMAZON MKTPLACE PMTS","16.85","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Humphreys Restaurant","HUMPHREYS RESTAURANT","7.00","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/26/2016","Amazon","AMAZON MKTPLACE PMTS","12.26","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/25/2016","Chase Epay","CHASE DES:EPAY MOBIL ID:XXXXX53966 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","366.42","debit","Credit Card Payment","BofA Core Checking","",""
"8/25/2016","Sprint","sprint overage transfer back","200.00","debit","Mobile Phone","BofA Core Checking","",""
"8/25/2016","Wal-Mart","WM SUPERCENTER #1177","98.11","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/25/2016","Mission Taco Joint","Mission Taco Joint- Delma","22.00","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"8/25/2016","Target","TARGET        00019521","22.85","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/25/2016","Trader Joe's","TRADER JOE'S #693  QPS","6.47","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/24/2016","Eclipse rooftop bar","ECLIPSERESTAURANTnull","11.50","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/24/2016","Transfer from BofA Core Checking","Payment Thank You-Mobilenull","366.42","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"8/23/2016","Sprint Overage","sprint overage payment","200.00","credit","Transfer","BofA Core Checking","",""
"8/23/2016","Sprint","sprint insurance august","5.00","debit","Mobile Phone","BofA Core Checking","",""
"8/23/2016","Planter House Null","PLANTER'S HOUSEnull","15.54","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/23/2016","Salt Smoke Null","SALT AND SMOKEnull","24.83","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"8/22/2016","Chase Des Epay","CHASE DES:EPAY ID:XXXXX19927 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","137.65","debit","Credit Card Payment","BofA Core Checking","",""
"8/22/2016","Amazon","Amazon.comnull","200.44","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/22/2016","Schnucks","SCHNUCKS #142null","12.97","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/21/2016","Corningware Corelle Revere","CORNINGWARE CORELLE #271null","112.64","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/19/2016","Thank You Web","Payment Thank You - Web","137.65","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"8/17/2016","IKEA","IKEA ST LOUIS","80.60","debit","Furnishings","CHASE FREEDOM UNLIMITED","",""
"8/15/2016","Just John's","JUST JOHN","14.75","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/14/2016","Salt Smoke","SALT AND SMOKE","19.54","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"8/14/2016","Dierberg's","DIERBERGS MARKET PL","2.80","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/14/2016","Trader Joe's","TRADER JOE'S #693  QPS","5.39","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/14/2016","Taste St Louis","Taste St. Louis","9.18","debit","Alcohol & Bars","CHASE FREEDOM UNLIMITED","",""
"8/12/2016","Trader Joe's","TRADER JOE'S #693  QPS","5.39","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"8/08/2016","Discover Bank Des","DISCOVER BANK DES:P2P ID:JEFFERY PICCIRI INDN:JEFFERY PICCIRILLO CO...","3000.00","credit","Income","BofA Core Checking","",""
"8/05/2016","Vanguard","VANGUARD DES:EDI PYMNTS ID:XXXXX0002443810 INDN:JEFFREY...","0.30","debit","Investing","BofA Core Checking","",""
"8/04/2016","Vanguard Des Edi","VANGUARD DES:EDI PYMNTS ID:XXXXX0002443810 INDN:JEFFREY...","0.22","credit","Investing","BofA Core Checking","",""
"8/04/2016","Vanguard","VANGUARD BUY DES:INVESTMENT ID:XXXXX4603105640 INDN:JEFFREY...","3000.00","debit","Investing","BofA Core Checking","",""
"8/04/2016","Vanguard Des Edi","VANGUARD DES:EDI PYMNTS ID:XXXXX0002443810 INDN:JEFFREY...","0.08","credit","Investing","BofA Core Checking","",""
"8/03/2016","Chase Des Epay","CHASE DES:EPAY ID:XXXXX82508 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","804.21","debit","Credit Card Payment","BofA Core Checking","",""
"8/03/2016","Temp Loan For","temp loan for vanguard purchas","3000.00","credit","Income","BofA Core Checking","",""
"8/03/2016","Bkofamerica ATM Deposit","BKOFAMERICA ATM 08/03 #000007826 DEPOSIT CHESTERFIELD REM CHESTERFIELD MO","205.00","credit","Income","BofA Core Checking","",""
"8/03/2016","Transfer to BofA Core Checking","ACH Withdrawal BANK OF AMERICA, NA","3000.00","debit","Hide from Budgets & Trends","DP ONLINE SAVINGS","",""
"8/02/2016","Thank You Web","Payment Thank You - Web","804.21","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"7/31/2016","Dierberg's","DIERBERGS MARKET PL","45.21","debit","Groceries","CHASE FREEDOM UNLIMITED","",""
"7/29/2016","Sprint","sprint july insurance","5.00","debit","Mobile Phone","BofA Core Checking","",""
"7/29/2016","Interest Paid","Interest Paid","6.97","credit","Interest Income","DP ONLINE SAVINGS","",""
"7/28/2016","Kemper Insurance","KEMPER INSURANCE","759.00","debit","Hide from Budgets & Trends","CHASE FREEDOM UNLIMITED","",""
"7/27/2016","Citi Online Des","CITI CARD ONLINE DES:PAYMENT ID:XXXXX6579195145 INDN:JEFFREY F...","17.84","debit","Credit Card Payment","BofA Core Checking","",""
"7/27/2016","Transfer to CREDIT CARD","CHASE DES:EPAY ID:XXXXX67455 INDN:JEFFREY PICCIRILLO CO ID:XXXXX39224 WEB","794.28","debit","Credit Card Payment","BofA Core Checking","",""
"7/26/2016","Transfer from BofA Core Checking","Payment Thank You - Web","794.28","credit","Credit Card Payment","CHASE FREEDOM UNLIMITED","",""
"7/24/2016","Toyota","JAY WOLFE TOYOTA OF W","735.52","debit","Hide from Budgets & Trends","CHASE FREEDOM UNLIMITED","",""
"7/22/2016","Red Robin","red robin credit","58.00","credit","Reimbursement","BofA Core Checking","",""
"7/22/2016","Jay Wolfe Avalon","jay wolfe avalon credit","735.00","credit","Hide from Budgets & Trends","BofA Core Checking","",""
"7/22/2016","Screen Protector","screen protector credit","8.00","credit","Income","BofA Core Checking","",""
"7/22/2016","Insurance Car Renters","insurance car and renters cred","759.00","credit","Hide from Budgets & Trends","BofA Core Checking","",""
"7/20/2016","Red Robin","RED ROBIN NO 615","58.76","debit","Restaurants","CHASE FREEDOM UNLIMITED","",""
"7/20/2016","Bkofamerica ATM Deposit","BKOFAMERICA ATM 07/20 #000002734 DEPOSIT BAXTER CHESTERFIELD MO","9.00","credit","Income","BofA Core Checking","",""
"7/14/2016","Happy Graduation Computer","Happy Graduation Computer","600.00","credit","Income","BofA Core Checking","",""
"7/14/2016","ATM Withdrawal","BKOFAMERICA ATM 07/14 #000009829 WITHDRWL BAXTER CHESTERFIELD MO","660.00","debit","Electronics & Software","BofA Core Checking","",""
